OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,363,6824,5319.46,363,0,4,4,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,209,2229,9376.4,209,0,2,2,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,128,1825,7013.7,128,0,6,6,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,188,5059,3716.15,188,0,1,1,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,3782,56272,6720.93,3774,8,39,38,1,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,48,726,6611.57,48,0,,,,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,2580,17756,14530.3,2576,4,4,4,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,720,18844,3820.84,707,13,5,5,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,1438,16181,8886.97,1437,1,30,30,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,1202,12122,9915.86,1200,2,21,21,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,742,13252,5599.15,740,2,22,22,0,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,44558,583081,7641.82,44314,244,748,747,1,505268,5763976,8765.96,6264,6414,27554,2893108,7729769,64,4834,Colorado Department of Public Health and Environment,"Data through April 26, 2021",0.210187679847877,2.86344185299337
